time_utc,temperature_c,pressure_hpa,humidity_pct,wind_speed_ms,wind_dir_deg
2023-01-08 01:00:00+00:00,-10.8,1022.3,82.0,3.6,116.0
2023-01-08 02:00:00+00:00,-10.7,1021.7,80.0,3.5,108.0
2023-01-08 03:00:00+00:00,-10.8,1021.0,79.0,4.4,118.0
2023-01-08 04:00:00+00:00,-10.7,1020.7,78.0,4.4,124.0
2023-01-08 05:00:00+00:00,-10.7,1020.3,79.0,4.8,114.0
2023-01-08 06:00:00+00:00,-10.4,1019.8,78.0,4.2,118.0
2023-01-08 07:00:00+00:00,-10.3,1019.4,78.0,5.5,122.0
2023-01-08 08:00:00+00:00,-10.2,1019.4,76.0,5.2,126.0
2023-01-08 09:00:00+00:00,-10.0,1018.9,75.0,6.9,129.0
2023-01-08 10:00:00+00:00,-9.7,1018.5,74.0,6.3,129.0
2023-01-08 11:00:00+00:00,-9.6,1018.0,78.0,6.4,127.0
2023-01-08 12:00:00+00:00,-9.4,1017.7,81.0,6.3,129.0
2023-01-08 13:00:00+00:00,-9.1,1017.2,82.0,6.2,131.0
2023-01-08 14:00:00+00:00,-8.7,1016.8,80.0,6.3,131.0
2023-01-08 15:00:00+00:00,-8.4,1016.4,79.0,7.0,132.0
2023-01-08 16:00:00+00:00,-8.4,1016.1,79.0,7.2,134.0
2023-01-08 17:00:00+00:00,-8.4,1015.8,81.0,7.3,132.0
2023-01-08 18:00:00+00:00,-8.5,1015.8,80.0,6.9,132.0
2023-01-08 19:00:00+00:00,-8.4,1015.4,80.0,7.9,132.0
2023-01-08 20:00:00+00:00,-8.4,1015.3,81.0,7.1,130.0
2023-01-08 21:00:00+00:00,-8.3,1015.1,81.0,6.2,135.0
2023-01-08 22:00:00+00:00,-8.3,1015.1,82.0,5.8,139.0
2023-01-08 23:00:00+00:00,-8.2,1014.7,83.0,4.9,142.0
2023-01-09 00:00:00+00:00,-8.2,1014.5,83.0,4.7,138.0
2023-01-09 01:00:00+00:00,-8.2,1014.2,84.0,4.9,134.0
2023-01-09 02:00:00+00:00,-8.0,1013.7,81.0,5.5,139.0
2023-01-09 03:00:00+00:00,-7.9,1013.5,80.0,5.3,135.0
2023-01-09 04:00:00+00:00,-8.1,1013.2,81.0,5.1,133.0
2023-01-09 05:00:00+00:00,-8.2,1013.1,81.0,5.1,134.0
2023-01-09 06:00:00+00:00,-8.3,1013.1,83.0,4.7,131.0
2023-01-09 07:00:00+00:00,-8.4,1013.3,84.0,4.3,136.0
2023-01-09 08:00:00+00:00,-8.5,1013.4,86.0,3.3,117.0
2023-01-09 09:00:00+00:00,-8.1,1013.5,84.0,4.0,129.0
2023-01-09 10:00:00+00:00,-7.9,1013.1,85.0,4.3,127.0
2023-01-09 11:00:00+00:00,-7.8,1013.4,84.0,3.2,139.0
2023-01-09 12:00:00+00:00,-7.8,1013.4,83.0,3.6,149.0
2023-01-09 13:00:00+00:00,-7.8,1013.1,82.0,4.6,129.0
2023-01-09 14:00:00+00:00,-7.7,1012.9,83.0,4.1,134.0
2023-01-09 15:00:00+00:00,-7.5,1012.6,84.0,4.2,137.0
2023-01-09 16:00:00+00:00,-7.5,1012.5,83.0,5.1,145.0
2023-01-09 17:00:00+00:00,-7.5,1012.4,83.0,4.5,150.0
2023-01-09 18:00:00+00:00,-7.3,1012.4,82.0,4.2,156.0
2023-01-09 19:00:00+00:00,-7.6,1012.5,83.0,4.2,152.0
2023-01-09 20:00:00+00:00,-7.6,1012.7,83.0,4.1,154.0
2023-01-09 21:00:00+00:00,-7.4,1012.8,83.0,3.8,150.0
2023-01-09 22:00:00+00:00,-7.5,1013.0,83.0,4.8,155.0
2023-01-09 23:00:00+00:00,-7.6,1013.0,83.0,3.3,150.0
2023-01-10 00:00:00+00:00,-7.7,1012.9,83.0,4.6,160.0
2023-01-10 01:00:00+00:00,-7.8,1012.9,84.0,3.7,152.0
2023-01-10 02:00:00+00:00,-7.7,1012.8,84.0,3.4,156.0
2023-01-10 03:00:00+00:00,-7.7,1012.7,84.0,4.0,149.0
2023-01-10 04:00:00+00:00,-7.6,1012.8,84.0,3.6,152.0
2023-01-10 05:00:00+00:00,-7.5,1012.7,84.0,3.5,140.0
2023-01-10 06:00:00+00:00,-7.4,1012.7,85.0,3.1,147.0
2023-01-10 07:00:00+00:00,-7.3,1012.8,85.0,3.4,146.0
2023-01-10 08:00:00+00:00,-7.1,1012.7,85.0,2.8,142.0
2023-01-10 09:00:00+00:00,-7.1,1012.5,85.0,2.4,132.0
2023-01-10 10:00:00+00:00,-7.0,1011.9,85.0,2.3,131.0
2023-01-10 11:00:00+00:00,-6.9,1011.4,85.0,2.6,136.0
2023-01-10 12:00:00+00:00,-6.8,1011.0,84.0,2.6,140.0
2023-01-10 13:00:00+00:00,-6.8,1010.5,85.0,2.1,135.0
2023-01-10 14:00:00+00:00,-6.9,1010.1,85.0,2.2,127.0
2023-01-10 15:00:00+00:00,-7.0,1009.7,87.0,2.7,127.0
2023-01-10 16:00:00+00:00,-7.1,1009.1,88.0,2.3,119.0
2023-01-10 17:00:00+00:00,-7.3,1008.5,89.0,2.4,128.0
2023-01-10 18:00:00+00:00,-7.4,1008.0,90.0,1.9,116.0
2023-01-10 19:00:00+00:00,-7.5,1007.5,89.0,2.5,140.0
2023-01-10 20:00:00+00:00,-7.6,1007.0,89.0,2.3,137.0
2023-01-10 21:00:00+00:00,-7.8,1006.7,86.0,3.0,157.0
2023-01-10 22:00:00+00:00,-8.4,1006.3,87.0,2.1,143.0
2023-01-10 23:00:00+00:00,-9.0,1006.0,88.0,1.5,152.0
2023-01-11 00:00:00+00:00,-9.6,1005.8,88.0,1.4,150.0
2023-01-11 01:00:00+00:00,-10.5,1005.4,90.0,1.0,129.0
2023-01-11 02:00:00+00:00,-11.2,1005.1,89.0,1.6,110.0
2023-01-11 03:00:00+00:00,-10.4,1004.8,89.0,1.3,103.0
2023-01-11 04:00:00+00:00,-10.8,1004.2,89.0,1.8,95.0
2023-01-11 05:00:00+00:00,-11.2,1004.0,88.0,0.9,119.0
2023-01-11 06:00:00+00:00,-9.2,1003.3,88.0,1.9,118.0
2023-01-11 07:00:00+00:00,-8.9,1003.6,88.0,1.8,135.0
2023-01-11 08:00:00+00:00,-8.5,1003.3,87.0,2.4,135.0
2023-01-11 09:00:00+00:00,-8.2,1003.0,87.0,1.8,119.0
2023-01-11 10:00:00+00:00,-7.9,1002.8,87.0,2.6,123.0
2023-01-11 11:00:00+00:00,-8.5,1002.2,87.0,2.3,119.0
2023-01-11 12:00:00+00:00,-8.0,1001.5,87.0,2.4,109.0
2023-01-11 13:00:00+00:00,-7.5,1000.4,89.0,3.1,98.0
2023-01-11 14:00:00+00:00,-6.7,999.1,90.0,2.9,107.0
2023-01-11 15:00:00+00:00,-5.1,997.9,92.0,2.7,108.0
2023-01-11 16:00:00+00:00,-3.1,996.6,93.0,3.7,118.0
2023-01-11 17:00:00+00:00,-1.6,994.8,94.0,3.6,119.0
2023-01-11 18:00:00+00:00,0.1,993.5,96.0,5.0,143.0
2023-01-11 19:00:00+00:00,0.3,992.2,97.0,6.6,152.0
2023-01-11 20:00:00+00:00,0.4,991.3,98.0,5.7,155.0
2023-01-11 21:00:00+00:00,0.4,990.4,98.0,5.7,160.0
2023-01-11 22:00:00+00:00,0.9,990.0,96.0,7.1,172.0
2023-01-11 23:00:00+00:00,1.2,989.7,96.0,7.3,184.0
2023-01-12 00:00:00+00:00,0.9,989.8,95.0,6.6,186.0
2023-01-12 01:00:00+00:00,1.3,989.8,94.0,6.6,192.0
2023-01-12 02:00:00+00:00,0.9,990.0,96.0,5.5,184.0
2023-01-12 03:00:00+00:00,1.1,989.8,95.0,5.6,180.0
2023-01-12 04:00:00+00:00,1.6,989.3,97.0,6.8,191.0
2023-01-12 05:00:00+00:00,1.9,989.1,96.0,7.4,197.0
2023-01-12 06:00:00+00:00,2.1,989.0,93.0,7.2,193.0
2023-01-12 07:00:00+00:00,1.9,989.0,94.0,7.4,188.0
2023-01-12 08:00:00+00:00,2.1,988.7,93.0,7.9,190.0
2023-01-12 09:00:00+00:00,1.8,988.7,94.0,7.7,187.0
2023-01-12 10:00:00+00:00,2.0,988.6,93.0,8.1,189.0
2023-01-12 11:00:00+00:00,2.2,988.2,92.0,8.9,195.0
2023-01-12 12:00:00+00:00,2.3,988.1,91.0,8.3,193.0
2023-01-12 13:00:00+00:00,1.7,987.9,93.0,8.2,191.0
2023-01-12 14:00:00+00:00,1.5,987.5,94.0,7.9,188.0
2023-01-12 15:00:00+00:00,1.7,987.3,93.0,7.7,191.0
2023-01-12 16:00:00+00:00,1.9,986.9,92.0,8.4,195.0
2023-01-12 17:00:00+00:00,1.4,986.8,94.0,8.3,192.0
2023-01-12 18:00:00+00:00,1.2,986.6,95.0,7.0,193.0
2023-01-12 19:00:00+00:00,1.3,986.4,96.0,8.3,201.0
2023-01-12 20:00:00+00:00,1.4,986.2,95.0,9.7,199.0
2023-01-12 21:00:00+00:00,1.3,986.2,95.0,9.1,204.0
2023-01-12 22:00:00+00:00,1.4,985.9,95.0,8.6,201.0
2023-01-12 23:00:00+00:00,1.4,985.7,95.0,9.6,203.0
2023-01-13 00:00:00+00:00,1.4,985.8,94.0,9.4,203.0
2023-01-13 01:00:00+00:00,1.2,985.9,95.0,8.8,204.0
2023-01-13 02:00:00+00:00,1.0,985.9,95.0,8.5,204.0
2023-01-13 03:00:00+00:00,0.9,985.9,95.0,7.1,203.0
2023-01-13 04:00:00+00:00,0.6,986.3,95.0,7.8,202.0
2023-01-13 05:00:00+00:00,0.4,986.7,96.0,8.3,205.0
2023-01-13 06:00:00+00:00,0.2,987.1,97.0,6.7,208.0
2023-01-13 07:00:00+00:00,0.0,987.5,97.0,6.1,199.0
2023-01-13 08:00:00+00:00,-0.1,988.1,98.0,6.2,197.0
2023-01-13 09:00:00+00:00,-0.2,988.8,98.0,5.7,200.0
2023-01-13 10:00:00+00:00,-0.1,989.5,98.0,4.7,206.0
2023-01-13 11:00:00+00:00,0.0,989.9,97.0,4.7,195.0
2023-01-13 12:00:00+00:00,0.1,990.7,95.0,5.4,198.0
2023-01-13 13:00:00+00:00,0.3,991.3,93.0,4.2,201.0
2023-01-13 14:00:00+00:00,0.1,992.0,91.0,5.7,214.0
2023-01-13 15:00:00+00:00,0.1,992.7,92.0,4.3,200.0
2023-01-13 16:00:00+00:00,0.1,993.6,91.0,5.1,204.0
2023-01-13 17:00:00+00:00,-0.5,994.1,94.0,6.2,190.0
2023-01-13 18:00:00+00:00,-0.5,994.4,96.0,5.1,190.0
2023-01-13 19:00:00+00:00,-0.6,994.8,98.0,2.7,185.0
2023-01-13 20:00:00+00:00,-0.5,995.3,98.0,4.5,203.0
2023-01-13 21:00:00+00:00,-0.3,995.4,98.0,3.4,193.0
2023-01-13 22:00:00+00:00,-0.3,995.6,99.0,2.4,187.0
2023-01-13 23:00:00+00:00,-0.3,995.6,98.0,3.0,202.0
2023-01-14 00:00:00+00:00,-0.1,995.5,99.0,1.8,145.0
2023-01-14 01:00:00+00:00,-0.1,995.2,99.0,1.9,99.0
2023-01-14 02:00:00+00:00,0.0,995.0,99.0,1.9,123.0
2023-01-14 03:00:00+00:00,0.0,994.8,99.0,1.2,100.0
2023-01-14 04:00:00+00:00,0.1,994.6,99.0,1.0,102.0
2023-01-14 05:00:00+00:00,0.0,994.5,99.0,0.9,104.0
2023-01-14 06:00:00+00:00,-0.2,994.4,99.0,0.7,62.0
2023-01-14 07:00:00+00:00,-0.2,994.6,99.0,0.4,68.0
2023-01-14 08:00:00+00:00,-0.2,995.1,99.0,0.8,307.0
2023-01-14 09:00:00+00:00,-0.1,995.5,99.0,0.9,221.0
2023-01-14 10:00:00+00:00,0.0,995.8,99.0,1.3,266.0
2023-01-14 11:00:00+00:00,-0.1,996.1,99.0,1.7,229.0
2023-01-14 12:00:00+00:00,-0.3,996.4,96.0,2.0,241.0
2023-01-14 13:00:00+00:00,-1.0,996.6,98.0,1.2,204.0
2023-01-14 14:00:00+00:00,-0.9,996.9,97.0,1.8,290.0
2023-01-14 15:00:00+00:00,-1.3,997.2,94.0,1.4,246.0
2023-01-14 16:00:00+00:00,-1.8,997.5,95.0,2.2,297.0
2023-01-14 17:00:00+00:00,-2.3,997.7,96.0,1.5,302.0
2023-01-14 18:00:00+00:00,-2.6,997.8,93.0,1.9,259.0
2023-01-14 19:00:00+00:00,-3.0,997.7,94.0,1.5,323.0
2023-01-14 20:00:00+00:00,-3.7,997.6,94.0,2.5,353.0
2023-01-14 21:00:00+00:00,-4.2,997.9,94.0,1.4,19.0
2023-01-14 22:00:00+00:00,-4.5,998.1,96.0,0.7,331.0
2023-01-14 23:00:00+00:00,-4.2,998.0,95.0,1.5,9.0
2023-01-15 00:00:00+00:00,-4.1,997.7,94.0,1.1,9.0
2023-01-15 01:00:00+00:00,-4.2,997.6,94.0,1.5,11.0
2023-01-15 02:00:00+00:00,-4.3,997.1,94.0,1.9,10.0
2023-01-15 03:00:00+00:00,-4.0,996.7,94.0,1.5,24.0
2023-01-15 04:00:00+00:00,-4.1,996.0,94.0,2.4,28.0
2023-01-15 05:00:00+00:00,-3.8,995.5,94.0,2.4,42.0
2023-01-15 06:00:00+00:00,-4.1,994.8,94.0,2.6,51.0
2023-01-15 07:00:00+00:00,-3.3,994.4,94.0,2.9,53.0
2023-01-15 08:00:00+00:00,-2.9,993.7,94.0,3.0,59.0
2023-01-15 09:00:00+00:00,-2.4,993.2,95.0,3.2,75.0
2023-01-15 10:00:00+00:00,-1.9,992.4,97.0,2.3,70.0
2023-01-15 11:00:00+00:00,-1.2,991.2,98.0,2.6,70.0
2023-01-15 12:00:00+00:00,0.0,990.0,98.0,2.8,93.0
2023-01-15 13:00:00+00:00,0.4,988.7,98.0,3.9,97.0
2023-01-15 14:00:00+00:00,0.6,986.9,97.0,4.1,98.0
2023-01-15 15:00:00+00:00,0.9,985.2,95.0,5.4,102.0
2023-01-15 16:00:00+00:00,0.3,983.3,97.0,4.6,86.0
2023-01-15 17:00:00+00:00,0.3,981.4,98.0,5.5,93.0
2023-01-15 18:00:00+00:00,0.5,980.2,97.0,5.7,122.0
2023-01-15 19:00:00+00:00,0.7,979.7,95.0,6.5,148.0
2023-01-15 20:00:00+00:00,0.5,979.4,96.0,5.2,136.0
2023-01-15 21:00:00+00:00,0.2,979.0,98.0,5.3,147.0
2023-01-15 22:00:00+00:00,0.2,978.8,99.0,6.0,154.0
2023-01-15 23:00:00+00:00,0.8,978.9,97.0,6.0,165.0
2023-01-16 00:00:00+00:00,1.2,978.6,95.0,7.1,165.0
